cell	bio_celltype
2346	L6 CT CTX
4015	L6 CT CTX
2401	L6 CT CTX
7362	L6 CT CTX
4091	L6 CT CTX
6246	L6 CT CTX
928	L6 CT CTX
6319	L6 CT CTX
4141	L6 CT CTX
886	L6b CTX
4145	L6 CT CTX
7654	L6 CT CTX
2194	L6 CT CTX
5226	L6 CT CTX
3984	L6b CTX
6280	L6 CT CTX
2576	L6 CT CTX
6416	L6 CT CTX
6341	L6 CT CTX
2326	L6 CT CTX
792	L6 CT CTX
4175	L6 CT CTX
5405	L6 CT CTX
6414	L6 CT CTX
4103	Vip
5194	L6 CT CTX
4195	L6b CTX
798	L6b CTX
6355	L6 CT CTX
6329	L6 CT CTX
6238	L6 CT CTX
4026	L6 CT CTX
991	L6 CT CTX
2499	L6 CT CTX
2412	L6b CTX
5195	L6 CT CTX
6360	L6 CT CTX
2398	L6 CT CTX
2416	L6 CT CTX
2476	L6 CT CTX
3977	L6 CT CTX
7666	L6 CT CTX
5180	L6 CT CTX
6385	L6 CT CTX
2449	L6 CT CTX
981	L6 CT CTX
4082	L6 CT CTX
6285	L6 CT CTX
6318	L6 CT CTX
4004	L6 CT CTX
6221	L6b CTX
5344	L6 CT CTX
2491	L6 CT CTX
6284	L6b CTX
5286	L6 CT CTX
6169	L6 CT CTX
2368	L6 CT CTX
2585	L6 CT CTX
5329	L6 CT CTX
5283	L6 CT CTX
4111	L6b CTX
4174	L6 CT CTX
7671	L6 CT CTX
5330	L6 CT CTX
825	L6 CT CTX
7639	L6b CTX
5339	L6 CT CTX
5236	L6 CT CTX
6336	L6 CT CTX
2296	L6 CT CTX
2396	L6 CT CTX
3856	L6 CT CTX
5173	L6 CT CTX
2360	L6 CT CTX
6295	L6 CT CTX
4117	L6 CT CTX
7642	L6 CT CTX
905	L6 CT CTX
2606	L6 CT CTX
2214	L6 CT CTX
2179	L6 CT CTX
1010	L6 CT CTX
2247	L6 CT CTX
4030	L6 CT CTX
4119	L6 CT CTX
6298	L6 CT CTX
5349	L6 CT CTX
5193	L6 CT CTX
3437	L6b CTX
6391	L6 CT CTX
6397	L6 CT CTX
7669	L6 CT CTX
5287	L6 CT CTX
5342	L6 CT CTX
5315	L6 CT CTX
6235	L6 CT CTX
6264	L6 CT CTX
2610	L6 CT CTX
3935	L6 CT CTX
4073	L6 CT CTX
4017	L6 CT CTX
5337	L6 CT CTX
883	L6b CTX
7380	L6 CT CTX
2361	L6 CT CTX
5265	L6 CT CTX
2459	L6 CT CTX
2272	L6 CT CTX
5167	L6 CT CTX
2336	L6 CT CTX
2374	L6 CT CTX
5385	L6 CT CTX
876	L6 CT CTX
6421	L6 IT CTX
5276	L6 CT CTX
4190	L6 CT CTX
5084	L6 CT CTX
5322	L6b CTX
6256	L6 CT CTX
6272	L6 CT CTX
2254	L6 CT CTX
6334	L6 CT CTX
6379	L6 CT CTX
872	L6 CT CTX
7378	L6 CT CTX
7365	L6 CT CTX
2341	L6 CT CTX
6352	L6 IT CTX
4161	L6 CT CTX
5224	L6 CT CTX
5154	L6 CT CTX
823	L6 CT CTX
6253	L6 CT CTX
3921	L6 CT CTX
4013	L6 CT CTX
5291	L6 CT CTX
2384	L6 CT CTX
5100	L6 CT CTX
2240	L6 CT CTX
5220	L6 CT CTX
2428	L6 CT CTX
908	L6 CT CTX
6395	L6 CT CTX
6259	L6 CT CTX
5253	L6 CT CTX
900	L6 CT CTX
7658	L6 CT CTX
833	L6 CT CTX
2438	L6 CT CTX
3870	L6 CT CTX
3962	L6 CT CTX
7634	L6 CT CTX
6363	L6 CT CTX
5182	L6 CT CTX
5211	L6 CT CTX
6378	L6 CT CTX
6348	L6b CTX
2458	L6 CT CTX
6404	L6 CT CTX
7646	L6 CT CTX
5141	L6 CT CTX
760	L6 CT CTX
6309	L6b CTX
6311	L6 CT CTX
771	L6 CT CTX
4101	L6 CT CTX
6424	L6 CT CTX
2318	L6 CT CTX
2456	L6 CT CTX
6287	L6 CT CTX
4043	L6 CT CTX
2277	L6b CTX
882	L6 CT CTX
4034	L6 CT CTX
7332	L6 CT CTX
2362	L6 CT CTX
865	L6b CTX
5218	L6 CT CTX
784	L6 CT CTX
5372	L6 CT CTX
2436	L6 CT CTX
859	Vip
3998	L6 CT CTX
5191	L6 CT CTX
4153	L6 CT CTX
5377	L6 CT CTX
6310	L6 CT CTX
2496	L6 CT CTX
2337	L6 CT CTX
4158	L6 CT CTX
6273	L6 CT CTX
2266	L6 CT CTX
780	L6 CT CTX
2442	L6 CT CTX
6374	L6 CT CTX
6328	L6 CT CTX
6343	L6 CT CTX
6301	L6 CT CTX
5174	L6 CT CTX
878	L6 CT CTX
6261	L6 CT CTX
3920	L6 CT CTX
2548	L6 CT CTX
5298	L6 CT CTX
6321	L6 CT CTX
5179	L6 CT CTX
5325	L6 CT CTX
7660	L6 CT CTX
5227	L6 CT CTX
2335	L6 CT CTX
5129	L6 CT CTX
6425	L6 CT CTX
6436	L6 CT CTX
2184	L6 CT CTX
6429	L6b CTX
6386	L6 CT CTX
5223	L6 CT CTX
6304	L6 CT CTX
6223	L6 CT CTX
4059	L6 CT CTX
2363	L6 CT CTX
7364	L6 CT CTX
2525	L6 CT CTX
2393	L6 CT CTX
6393	L6 CT CTX
6407	L6 CT CTX
923	L6 CT CTX
4099	L6 CT CTX
4229	L5 NP CTX
862	L6 CT CTX
2353	L6 CT CTX
6293	L6 CT CTX
6362	L6 CT CTX
6208	L6 CT CTX
4152	L6 CT CTX
5266	L6 CT CTX
835	L6 CT CTX
5378	L6 CT CTX
2248	L6 CT CTX
5139	L6 CT CTX
5241	L6 CT CTX
2516	L6 CT CTX
945	L6 CT CTX
5158	L6 CT CTX
4056	L6b CTX
4149	L6 CT CTX
3944	L6 CT CTX
7377	L6 CT CTX
2372	L6 CT CTX
6296	L6 CT CTX
6338	L6 CT CTX
6387	L6 CT CTX
5166	L6 CT CTX
6333	L6 CT CTX
5164	L6 CT CTX
2376	L6 CT CTX
5244	L6 CT CTX
2298	L6 CT CTX
5104	L6 CT CTX
6320	L6 CT CTX
2455	L6 CT CTX
6236	L6 CT CTX
2375	L6 CT CTX
824	L6 CT CTX
2543	L6 CT CTX
5269	L6b CTX
2324	L6 CT CTX
6283	L6 CT CTX
2574	L6 CT CTX
7662	L6 CT CTX
4038	L6 CT CTX
5441	L6 CT CTX
6156	L6b CTX
5304	L6 CT CTX
2223	L6 CT CTX
7626	L6 CT CTX
4159	L6b CTX
2334	L6 CT CTX
7635	L6 CT CTX
5256	L6b CTX
5202	L6 CT CTX
5176	L6 CT CTX
5197	L6 CT CTX
3996	L6 CT CTX
5243	L6 CT CTX
6405	L6b CTX
5305	L6b CTX
2418	L6 CT CTX
2492	L6 CT CTX
4186	L6 CT CTX
970	L6 CT CTX
776	L6 CT CTX
4113	L6 CT CTX
4080	L6 CT CTX
2484	L6 CT CTX
891	L6 CT CTX
4016	L6 CT CTX
2566	L6b CTX
990	L6b CTX
2250	L6 CT CTX
799	L6 CT CTX
6357	L6b CTX
840	L6 CT CTX
998	L6 CT CTX
2273	L6 CT CTX
4005	L6 CT CTX
5222	L6 CT CTX
2267	L6 CT CTX
2198	L5 NP CTX
916	L6 CT CTX
5367	L6 CT CTX
5120	L6 CT CTX
895	L6 CT CTX
4184	L6 CT CTX
2305	L6 CT CTX
656	L4/5 IT CTX
3905	L6b CTX
7356	L6 CT CTX
4058	L6 CT CTX
4104	L6 CT CTX
3971	L6 CT CTX
3976	L6 CT CTX
2424	L6 CT CTX
7631	L6 IT CTX
2454	L6 CT CTX
6748	L6 CT CTX
946	L6 CT CTX
5299	L6 CT CTX
6313	L6b CTX
6373	L6 CT CTX
2451	L6 CT CTX
6401	L6 CT CTX
3995	L6 CT CTX
6432	L6 CT CTX
2255	L6b CTX
910	L6 CT CTX
2434	L6 CT CTX
5271	L6 CT CTX
3189	L6b CTX
6200	L6 CT CTX
2188	L6 CT CTX
2344	L6 CT CTX
6361	L6 CT CTX
6340	L6 CT CTX
5309	L6 CT CTX
2470	L6b CTX
817	L6 CT CTX
5172	L6 CT CTX
5268	L6 CT CTX
4052	L6b CTX
6262	L6 CT CTX
7661	L6 CT CTX
6241	L6 CT CTX
6312	L6 CT CTX
6350	L6 CT CTX
987	L6 CT CTX
7623	L6 CT CTX
3964	L6 CT CTX
5240	L6 CT CTX
6286	L6 CT CTX
6349	L6 CT CTX
3989	L6 CT CTX
4230	L6b CTX
6413	L6 CT CTX
2440	L6 CT CTX
2486	L6 CT CTX
5251	L6b CTX
2370	L6 CT CTX
4044	L6 CT CTX
834	L6 CT CTX
2378	L6 CT CTX
6186	L6 CT CTX
2252	L6 CT CTX
7360	L6b CTX
896	L6 CT CTX
5383	L6 CT CTX
5247	L6 CT CTX
2452	L6 CT CTX
5138	L6 CT CTX
7624	L6 CT CTX
2475	L6 CT CTX
6365	L6 CT CTX
4118	L6 CT CTX
5168	L6 CT CTX
3912	L6 CT CTX
2343	L6 CT CTX
7676	L6 CT CTX
2395	L6 CT CTX
938	L6 CT CTX
2281	L6 CT CTX
4137	L6 CT CTX
2391	L6 CT CTX
3906	L6b CTX
6370	L6 CT CTX
5196	L6 IT CTX
5295	L6 CT CTX
6356	L6b CTX
5390	L6 CT CTX
6268	L6 CT CTX
5313	L6 CT CTX
869	L6 CT CTX
2524	L6 CT CTX
5332	L6 CT CTX
2578	L6 CT CTX
4040	L6 CT CTX
808	L6 CT CTX
4284	L6 IT CTX
4356	Lamp5
5475	L6 IT CTX
2761	L6 IT CTX
4362	L6 IT CTX
4398	L4/5 IT CTX
4349	L6 IT CTX
4406	L6 IT CTX
6507	L6 IT CTX
5505	L6 IT CTX
5965	L5 NP CTX
2230	Vip
4338	L6 IT CTX
4400	L6 IT CTX
5512	L6 IT CTX
4404	L4/5 IT CTX
4361	L6 IT CTX
4399	L6 IT CTX
4403	L4/5 IT CTX
746	L6 IT CTX
5492	L2/3 IT CTX-1
4325	L6 IT CTX
5536	L2/3 IT CTX-1
4308	L5 NP CTX
4328	L4/5 IT CTX
5502	L6 IT CTX
5486	L6 IT CTX
2772	L6 IT CTX
5495	L2/3 IT CTX-1
4345	L6 IT CTX
5465	L2/3 IT CTX-1
5472	L2/3 IT CTX-1
4366	L6 IT CTX
2783	L6 IT CTX
6502	L6 IT CTX
4250	L6 IT CTX
5543	L6 IT CTX
4334	L5 IT CTX
2785	L6 IT CTX
4042	L5 NP CTX
5520	L6 IT CTX
6500	L6 IT CTX
4321	L6 IT CTX
2778	L6 IT CTX
2781	L4/5 IT CTX
4385	L6 IT CTX
2793	L6 IT CTX
4390	L2/3 IT CTX-1
4384	L6 IT CTX
4307	L5 IT CTX
5489	L5 IT CTX
2765	L4/5 IT CTX
5482	L6 IT CTX
5541	L2/3 IT CTX-1
4401	L6 IT CTX
5548	L6 IT CTX
4336	L4/5 IT CTX
4413	L6 IT CTX
5515	L2/3 IT CTX-1
4330	L4/5 IT CTX
5468	L5 NP CTX
4327	L6 IT CTX
2677	L5 IT CTX
5481	L2/3 IT CTX-1
5557	L6 IT CTX
4322	L6 IT CTX
4342	L6 IT CTX
7366	L5 NP CTX
6495	L5 IT CTX
4408	L6 IT CTX
5516	L6 IT CTX
6528	L2/3 IT CTX-1
4352	L4/5 IT CTX
5511	L6 IT CTX
6512	L5 IT CTX
4344	L5 NP CTX
2385	L4/5 IT CTX
2764	L6 IT CTX
5510	L6 IT CTX
2770	L6 IT CTX
2780	L4/5 IT CTX
5514	L6 IT CTX
5485	L6 IT CTX
4354	L4/5 IT CTX
4320	L4/5 IT CTX
5552	L2/3 IT CTX-1
4380	L2/3 IT CTX-1
6489	L6 IT CTX
4416	L6 IT CTX
6530	L6 IT CTX
2762	L6 IT CTX
5490	L2/3 IT CTX-1
6534	L2/3 IT CTX-1
5461	L6 IT CTX
5476	L6 IT CTX
2790	L6 IT CTX
4368	L4/5 IT CTX
4318	L6 IT CTX
4395	L6 IT CTX
4335	L6 IT CTX
5560	L6 IT CTX
803	L6 CT CTX
4333	L6 IT CTX
6179	L5 IT CTX
6533	L6 IT CTX
5519	L6 IT CTX
4372	L6 IT CTX
6510	L6 IT CTX
5522	L6 IT CTX
5498	L6 IT CTX
2786	L6 IT CTX
5487	L2/3 IT CTX-1
4315	L6 IT CTX
6505	L6 IT CTX
5469	L6 IT CTX
4341	L6 IT CTX
6467	L6 IT CTX
5530	L6 IT CTX
777	L4/5 IT CTX
5504	L6 IT CTX
5446	L6 IT CTX
2777	L6 IT CTX
4409	L6 IT CTX
5518	L6 IT CTX
4367	L6 IT CTX
4317	L4/5 IT CTX
787	L6 IT CTX
789	L5 IT CTX
6520	L2/3 IT CTX-1
4363	L4/5 IT CTX
6514	L6 IT CTX
4326	L5 IT CTX
4332	L6 IT CTX
5500	L6 IT CTX
3640	L6 IT CTX
5470	L5 NP CTX
4310	L6 IT CTX
5570	L6 IT CTX
4305	L4/5 IT CTX
2776	L6 IT CTX
4826	L5 IT CTX
4955	L5 IT CTX
6504	L2/3 IT CTX-1
2775	L4/5 IT CTX
6523	L6 IT CTX
4339	L6 IT CTX
5483	L6 IT CTX
5471	L6 IT CTX
1124	Vip
2980	L6b CTX
4558	L5 NP CTX
173	L6b CTX
2961	L6b CTX
1119	L6b CTX
163	L5 NP CTX
2935	L6b CTX
5369	L5 NP CTX
1145	L6b CTX
5611	L5 IT CTX
1573	L5 IT CTX
171	L6b CTX
1535	L5 NP CTX
4549	L6b CTX
166	Lamp5
2977	L5 IT CTX
931	L6b CTX
12	L6b CTX
5594	L5 IT CTX
5610	L6b CTX
8	L6b CTX
3306	L5 NP CTX
3058	L6b CTX
3314	L6b CTX
2619	L6b CTX
2948	L6b CTX
9	L6b CTX
3279	L5 NP CTX
1541	L6 CT CTX
2879	L6b CTX
182	L5 IT CTX
3264	L5 IT CTX
1561	L6b CTX
1565	Vip
1559	L5 IT CTX
161	L6b CTX
5582	L5 IT CTX
13	L5 IT CTX
5674	Lamp5
1625	L6b CTX
159	L6b CTX
3321	L5 NP CTX
3320	L5 NP CTX
2850	L6b CTX
1592	Lamp5
2983	L5 IT CTX
2953	L6b CTX
4604	L6b CTX
4624	L6b CTX
1585	L6b CTX
1439	L5 IT CTX
5614	L5 IT CTX
1587	L6b CTX
1542	L5 NP CTX
2918	L6b CTX
5605	L5 NP CTX
1544	L6b CTX
3068	L5 NP CTX
4563	L6b CTX
5379	L5 IT CTX
4489	L5 NP CTX
1364	L6b CTX
1580	L6b CTX
2	Vip
4451	L5 IT CTX
3	Vip
1072	L5 IT CTX
3300	L5 NP CTX
1208	L6b CTX
997	L5 NP CTX
5617	L5 NP CTX
2987	L6b CTX
208	Vip
4461	L6b CTX
3311	L6b CTX
3097	L5 NP CTX
1583	L6b CTX
3319	L6b CTX
4471	L5 NP CTX
1579	L5 NP CTX
3329	L6b CTX
169	Vip
3041	L6b CTX
7	L6b CTX
2885	L5 NP CTX
1555	L6b CTX
429	L5 IT CTX
6550	L5 NP CTX
5964	L4/5 IT CTX
1292	L5 NP CTX
246	L5 NP CTX
5631	L5 NP CTX
6597	L5 NP CTX
4125	L6b CTX
4057	L6b CTX
1609	L5 IT CTX
6166	L5 IT CTX
6220	L6b CTX
1603	L5 NP CTX
1407	Vip
5312	L6b CTX
4923	L5 IT CTX
3162	L6b CTX
4845	L4/5 IT CTX
1532	L5 NP CTX
2827	L5 NP CTX
5935	L5 IT CTX
4727	L4/5 IT CTX
2659	L5 IT CTX
6596	L5 NP CTX
267	L4/5 IT CTX
2860	L5 IT CTX
804	L6b CTX
4995	L4/5 IT CTX
6099	L6b CTX
3949	L6 CT CTX
1187	L6b CTX
5600	L5 NP CTX
2285	L6 IT CTX
6455	L5 IT CTX
4889	L4/5 IT CTX
5632	L5 NP CTX
6364	L6 CT CTX
3093	L5 NP CTX
6551	L5 IT CTX
4621	L2/3 IT CTX-1
663	L6b CTX
2845	L5 NP CTX
4566	L2/3 IT CTX-1
1888	L4/5 IT CTX
5765	L4/5 IT CTX
5985	L5 IT CTX
2846	L5 NP CTX
6300	L5 NP CTX
6570	L5 IT CTX
3844	L6 CT CTX
5612	L5 IT CTX
5198	L5 IT CTX
3741	L4/5 IT CTX
2068	L5 IT CTX
4806	L4/5 IT CTX
1977	L4/5 IT CTX
4946	L5 IT CTX
7352	L5 NP CTX
4494	L5 IT CTX
2095	L5 NP CTX
2017	L4/5 IT CTX
4726	L2/3 IT CTX-1
5983	L4/5 IT CTX
5333	Sst
4943	Vip
125	L5 NP CTX
4418	L6b CTX
4982	L4/5 IT CTX
7813	L5 IT CTX
3284	L5 IT CTX
5443	L5 IT CTX
7045	L5 IT CTX
4214	L6b CTX
534	L6b CTX
3000	L5 NP CTX
6569	L5 NP CTX
1976	L4/5 IT CTX
2729	L5 NP CTX
5976	L4/5 IT CTX
793	L5 IT CTX
2283	L6 CT CTX
465	L4/5 IT CTX
6332	L6 CT CTX
2614	L5 NP CTX
529	L4/5 IT CTX
2887	L6b CTX
357	L4/5 IT CTX
132	L4/5 IT CTX
1325	L6 CT CTX
7814	Vip
1075	L5 IT CTX
6559	L5 IT CTX
6601	L6b CTX
1910	L4/5 IT CTX
4429	L5 IT CTX
2634	L5 IT CTX
6180	L5 IT CTX
6317	Lamp5
7838	L5 NP CTX
2692	L5 IT CTX
3504	L2/3 IT CTX-1
6377	L6 CT CTX
6167	L5 IT CTX
1600	L5 NP CTX
1774	L5 PT CTX
2466	L6 CT CTX
1108	L5 NP CTX
6474	L5 IT CTX
4705	L4/5 IT CTX
1171	L5 NP CTX
4423	L5 NP CTX
3668	L5 PT CTX
2531	L6 CT CTX
2176	L5 NP CTX
7817	L5 IT CTX
6568	L5 NP CTX
7826	L5 IT CTX
7818	L5 IT CTX
5328	L5 NP CTX
5599	L5 IT CTX
542	L4/5 IT CTX
703	L4/5 IT CTX
5320	L6 CT CTX
7829	L5 IT CTX
5388	L5 IT CTX
420	L4/5 IT CTX
3951	L6 IT CTX
2464	L6 CT CTX
263	L5 PT CTX
1847	L4/5 IT CTX
2575	L6b CTX
330	L2/3 IT CTX-1
7820	L5 IT CTX
5872	L4/5 IT CTX
595	L5 NP CTX
45	L6b CTX
2340	L6b CTX
5496	L6b CTX
1624	L2/3 IT CTX-1
2837	L6b CTX
3051	L5 IT CTX
2422	L6b CTX
4436	Vip
5021	L2/3 IT CTX-1
4430	L6b CTX
796	L5 NP CTX
4963	L5 NP CTX
5499	L6b CTX
4590	L6b CTX
6600	L6b CTX
223	L2/3 IT CTX-1
6481	Vip
2995	L6b CTX
207	Vip
3027	L6b CTX
4542	L6b CTX
2830	L5 NP CTX
378	L6b CTX
4631	L2/3 IT CTX-1
1000	Vip
4220	L6b CTX
4738	L4/5 IT CTX
1564	Vip
4454	L5 IT CTX
4245	Vip
4547	L6b CTX
282	L2/3 IT CTX-1
7830	L6b CTX
4255	L6 IT CTX
6176	L5 IT CTX
353	L4/5 IT CTX
3033	Vip
5060	L6b CTX
3689	Lamp5
3070	L6b CTX
4967	L6b CTX
2477	L5 NP CTX
3675	L2/3 IT CTX-1
2495	L6b CTX
7925	L6b CTX
5999	L4/5 IT CTX
839	L6 CT CTX
4288	L5 IT CTX
2047	L4/5 IT CTX
6205	L5 NP CTX
4554	L6b CTX
1694	L2/3 IT CTX-1
1051	L6b CTX
4462	L6b CTX
5264	L6 IT CTX
4555	L6b CTX
1578	L6b CTX
3074	L6b CTX
1628	Vip
2381	Sst
3248	L6b CTX
4774	L2/3 IT CTX-1
4473	L6b CTX
4938	L4/5 IT CTX
2752	L6b CTX
1760	L2/3 IT CTX-1
2150	L5 IT CTX
4544	L6b CTX
5709	L2/3 IT CTX-1
3052	L6b CTX
698	L6b CTX
7059	L5 IT CTX
1420	Vip
5876	L4/5 IT CTX
4940	L4/5 IT CTX
1558	L5 NP CTX
6450	L6b CTX
190	L6b CTX
3030	L6b CTX
1008	L6b CTX
590	L4/5 IT CTX
6589	L6 CT CTX
5316	L6b CTX
7337	L5 NP CTX
3206	L6b CTX
917	L6b CTX
5205	L6 CT CTX
128	L4/5 IT CTX
3744	L6b CTX
6532	L5 NP CTX
24	L6b CTX
3059	L6b CTX
6070	L6b CTX
5153	Vip
2721	L6b CTX
6128	Vip
2974	L6b CTX
3974	L6 CT CTX
1221	L6b CTX
433	L4/5 IT CTX
6154	L6 IT CTX
4455	L6b CTX
1714	L2/3 IT CTX-1
3993	L6b CTX
2849	L5 NP CTX
1513	L6b CTX
5248	L6 CT CTX
2308	L6 CT CTX
7833	L6b CTX
6224	L6 IT CTX
2345	L6 CT CTX
2377	Sst
2185	L4/5 IT CTX
2415	L6b CTX
5076	L6b CTX
6141	Sst
6587	L6b CTX
231	L2/3 IT CTX-1
5145	L6 IT CTX
6041	L5 IT CTX
2865	L6b CTX
2222	L6b CTX
3621	L6b CTX
2861	L5 NP CTX
2872	L6b CTX
2913	L6b CTX
2955	L6b CTX
3247	Vip
4147	L6b CTX
5772	L5 NP CTX
1367	L6b CTX
1520	L6b CTX
1098	L6b CTX
168	L6b CTX
4135	L6 CT CTX
1215	L6b CTX
261	Lamp5
1492	L6b CTX
3955	L6b CTX
11	L6b CTX
551	L4/5 IT CTX
4014	L6 CT CTX
2933	L6b CTX
5856	Lamp5
6593	L6b CTX
4150	L6b CTX
1467	L6b CTX
3081	L6b CTX
1287	L6b CTX
5297	Vip
4164	L6b CTX
2803	L6b CTX
1088	L6b CTX
5534	Vip
4171	L6b CTX
2937	Sst
2178	L5 NP CTX
6030	L5 NP CTX
7048	L5 NP CTX
439	L4/5 IT CTX
4297	L6b CTX
5627	L6b CTX
2835	Vip
2521	L6b CTX
1368	L6b CTX
4616	L6b CTX
2595	Vip
2873	L6b CTX
2981	L6b CTX
5065	L6 IT CTX
3015	L6b CTX
165	Vip
941	L6b CTX
5217	L6b CTX
2939	Lamp5
1741	Lamp5
2968	L6b CTX
1503	L6b CTX
5215	Vip
1216	L6b CTX
5596	Vip
115	L5 PT CTX
5131	L6b CTX
2929	L6b CTX
2607	L6b CTX
2869	L6b CTX
6482	L5 IT CTX
4969	L5 NP CTX
2562	L6b CTX
6022	L5 IT CTX
2998	L6b CTX
7040	L5 IT CTX
4842	L4/5 IT CTX
2640	Vip
1214	L6b CTX
3233	L6b CTX
2177	L6b CTX
4200	L6b CTX
1129	L6b CTX
2800	L6b CTX
942	L6b CTX
3256	L6b CTX
6307	L5 NP CTX
2009	L5 IT CTX
4947	L6b CTX
1378	L6b CTX
1556	L6b CTX
1916	L4/5 IT CTX
1183	L6b CTX
3260	L5 NP CTX
6375	Vip
2870	L6b CTX
1557	L6b CTX
1417	L6b CTX
2892	L6b CTX
2915	L6b CTX
1052	L6b CTX
327	L4/5 IT CTX
3239	Vip
637	L4/5 IT CTX
5105	Lamp5
2680	Lamp5
1582	L2/3 IT CTX-1
5326	L6 CT CTX
2931	L6b CTX
2690	L6b CTX
1038	L6b CTX
6240	L6 CT CTX
6563	L6b CTX
5270	L6 CT CTX
3193	L6b CTX
7038	L4/5 IT CTX
2926	L6b CTX
6020	L4/5 IT CTX
3916	L6 IT CTX
1692	L2/3 IT CTX-1
2990	L6b CTX
912	L6b CTX
3474	L2/3 IT CTX-1
2992	Vip
2514	L6b CTX
1412	Lamp5
6485	Vip
2954	L6b CTX
3040	L6b CTX
3301	Vip
2617	Vip
866	L6b CTX
2817	L6b CTX
1482	L6b CTX
2802	L6b CTX
4374	L6 IT CTX
328	L2/3 IT CTX-1
1521	L6b CTX
2911	L6b CTX
6415	L6b CTX
10	L6b CTX
4608	L6b CTX
1483	L6b CTX
1691	L4/5 IT CTX
2804	L6b CTX
5296	L6b CTX
5293	L6b CTX
5380	L6b CTX
3003	L6b CTX
7625	L6b CTX
2568	Vip
1434	L5 NP CTX
1073	L6b CTX
3839	L2/3 IT CTX-1
3029	Lamp5
7374	Vip
3261	L6b CTX
3652	L4/5 IT CTX
1218	L6b CTX
2986	L6b CTX
2608	L6b CTX
2611	L6b CTX
2871	L6b CTX
5121	Vip
6389	L6b CTX
4151	Vip
2705	L6b CTX
1231	L6b CTX
2289	L6b CTX
2650	L6b CTX
3082	L6b CTX
2561	L6b CTX
3019	L6b CTX
2801	L6b CTX
2441	L6 CT CTX
3026	L6b CTX
3317	L6b CTX
1135	L6b CTX
1217	L6b CTX
2673	L6b CTX
5427	Vip
2706	L6b CTX
3237	L6 IT CTX
4293	L6b CTX
2712	L6b CTX
3232	L6b CTX
5420	Vip
4485	L6 IT CTX
2658	L6b CTX
6006	L5 IT CTX
1065	L4/5 IT CTX
4488	Vip
2730	L5 IT CTX
4440	Sst
3037	L6b CTX
5416	L6b CTX
3174	L5 NP CTX
2676	L6b CTX
5400	L5 NP CTX
5609	L6 IT CTX
5619	L5 NP CTX
4129	L6 IT CTX
675	L6b CTX
1089	L6b CTX
3227	L6 CT CTX
6730	L2/3 IT CTX-1
3225	L6 CT CTX
6604	L6b CTX
4225	L5 NP CTX
3236	L6b CTX
4922	L5 IT CTX
6760	L2/3 IT CTX-1
5402	L6b CTX
4192	Sst
2660	L6b CTX
1067	Vip
4615	L6 IT CTX
6024	L5 IT CTX
4290	L6b CTX
3150	L6b CTX
6747	L6b CTX
5621	L6b CTX
5418	L6b CTX
3240	L6b CTX
2684	L5 NP CTX
4247	Vip
4475	Vip
1655	L2/3 IT CTX-1
2863	L5 NP CTX
3278	Vip
1605	L5 NP CTX
3032	L6 IT CTX
6367	L6b CTX
5394	L6b CTX
3925	L6b CTX
4292	Sst
3231	L6b CTX
6494	L6b CTX
3494	L6b CTX
2661	L5 NP CTX
2639	L6b CTX
5777	L5 IT CTX
2631	Vip
2675	Sst
3016	L6 IT CTX
3761	L2/3 IT CTX-1
3007	L6 CT CTX
2685	L6b CTX
3228	L6b CTX
3265	Vip
3212	L5 NP CTX
3275	L6 IT CTX
5814	L2/3 IT CTX-1
5411	L6b CTX
7042	L5 IT CTX
6368	L6b CTX
6493	L5 NP CTX
2590	L6b CTX
2096	Vip
2825	L6b CTX
3185	L6b CTX
5618	L6b CTX
1808	Vip
5415	L6b CTX
5424	L6b CTX
5407	L6b CTX
4234	L6b CTX
4269	L6b CTX
1212	L6b CTX
7672	L6b CTX
3290	L6b CTX
3067	L6b CTX
6418	L6b CTX
1053	Vip
3084	L6 IT CTX
2978	L6b CTX
5529	L5 NP CTX
1371	L6b CTX
6260	L6b CTX
5360	L6b CTX
2744	L6b CTX
1525	L6b CTX
3213	L6b CTX
3090	L6b CTX
2971	L6b CTX
3785	L6b CTX
1469	L6b CTX
3086	L6b CTX
1453	L6b CTX
5425	L6b CTX
1523	L6 IT CTX
831	L6b CTX
1193	L6b CTX
1066	L6b CTX
7650	Lamp5
3089	L6b CTX
2279	L6b CTX
3902	Sst
2124	L6b CTX
1747	L5 NP CTX
4483	L6b CTX
1169	Vip
4479	L6b CTX
4459	L6 IT CTX
3056	L6 IT CTX
3255	L6b CTX
1175	L5 IT CTX
3277	L5 IT CTX
1528	L6b CTX
1239	L6b CTX
1103	L6b CTX
3222	L6b CTX
4502	L6b CTX
3234	L6b CTX
4470	L6b CTX
2831	L6b CTX
1224	L6b CTX
3004	L6b CTX
2682	Lamp5
3113	L6b CTX
5527	L5 NP CTX
2795	L6b CTX
4460	L6b CTX
2332	L6b CTX
4487	L5 IT CTX
7816	L6b CTX
2749	L6b CTX
1529	L6b CTX
2829	L6b CTX
2909	L6b CTX
3021	L6b CTX
345	L4/5 IT CTX
1210	L6b CTX
2644	L5 IT CTX
3269	L6b CTX
756	Vip
7673	L6b CTX
3272	L6b CTX
7628	L6b CTX
3292	L6b CTX
4772	L5 NP CTX
2810	L6b CTX
4126	L6b CTX
2579	L6b CTX
4500	L6b CTX
2669	L6b CTX
5447	L6b CTX
3809	L6b CTX
5343	L6b CTX
