cell	bio_celltype
cell_533	L4/5 IT CTX
cell_2032	L4/5 IT CTX
cell_3775	L4/5 IT CTX
cell_376	L4/5 IT CTX
cell_575	L4/5 IT CTX
cell_3681	L4/5 IT CTX
cell_1922	L4/5 IT CTX
cell_652	L4/5 IT CTX
cell_6002	L4/5 IT CTX
cell_1873	L4/5 IT CTX
cell_4730	L4/5 IT CTX
cell_4970	L5 NP CTX
cell_3711	L4/5 IT CTX
cell_467	L4/5 IT CTX
cell_464	L4/5 IT CTX
cell_2086	L4/5 IT CTX
cell_4841	L4/5 IT CTX
cell_540	L4/5 IT CTX
cell_557	L4/5 IT CTX
cell_6035	L4/5 IT CTX
cell_381	L4/5 IT CTX
cell_677	L4/5 IT CTX
cell_1761	L4/5 IT CTX
cell_68	L4/5 IT CTX
cell_3746	L4/5 IT CTX
cell_654	L4/5 IT CTX
cell_1994	L4/5 IT CTX
cell_147	L4/5 IT CTX
cell_3592	L4/5 IT CTX
cell_587	L4/5 IT CTX
cell_5889	L4/5 IT CTX
cell_4879	L5 NP CTX
cell_3777	L4/5 IT CTX
cell_7085	L4/5 IT CTX
cell_3718	L4/5 IT CTX
cell_2199	L4/5 IT CTX
cell_494	L4/5 IT CTX
cell_3732	L4/5 IT CTX
cell_4797	L5 IT CTX
cell_785	L5 NP CTX
cell_4918	L4/5 IT CTX
cell_3542	L4/5 IT CTX
cell_2037	L4/5 IT CTX
cell_5914	L4/5 IT CTX
cell_1894	L4/5 IT CTX
cell_5953	L4/5 IT CTX
cell_2035	L4/5 IT CTX
cell_273	L4/5 IT CTX
cell_5858	L4/5 IT CTX
cell_504	L4/5 IT CTX
cell_7070	L4/5 IT CTX
cell_5930	L4/5 IT CTX
cell_1959	L4/5 IT CTX
cell_1935	L4/5 IT CTX
cell_447	L4/5 IT CTX
cell_3613	L4/5 IT CTX
cell_4872	L5 IT CTX
cell_3791	L4/5 IT CTX
cell_448	L4/5 IT CTX
cell_1733	L4/5 IT CTX
cell_5955	L4/5 IT CTX
cell_5974	L4/5 IT CTX
cell_484	L4/5 IT CTX
cell_6072	L4/5 IT CTX
cell_2205	L4/5 IT CTX
cell_1957	L4/5 IT CTX
cell_500	L4/5 IT CTX
cell_2127	L4/5 IT CTX
cell_2042	L4/5 IT CTX
cell_1799	L4/5 IT CTX
cell_757	L5 IT CTX
cell_5984	L4/5 IT CTX
cell_4887	L4/5 IT CTX
cell_5952	L4/5 IT CTX
cell_3789	L4/5 IT CTX
cell_2059	L4/5 IT CTX
cell_624	L4/5 IT CTX
cell_4993	L4/5 IT CTX
cell_4840	L4/5 IT CTX
cell_4846	L4/5 IT CTX
cell_1925	L4/5 IT CTX
cell_524	L4/5 IT CTX
cell_3958	L5 IT CTX
cell_2092	L4/5 IT CTX
cell_5854	L4/5 IT CTX
cell_1871	L4/5 IT CTX
cell_2034	L4/5 IT CTX
cell_3708	L4/5 IT CTX
cell_1836	L4/5 IT CTX
cell_7053	L4/5 IT CTX
cell_4835	L4/5 IT CTX
cell_1881	L4/5 IT CTX
cell_5011	L4/5 IT CTX
cell_1958	L4/5 IT CTX
cell_4966	L4/5 IT CTX
cell_4936	L5 NP CTX
cell_3760	L4/5 IT CTX
cell_2106	L4/5 IT CTX
cell_2065	L4/5 IT CTX
cell_2331	L4/5 IT CTX
cell_5895	L4/5 IT CTX
cell_5775	L5 IT CTX
cell_3723	L4/5 IT CTX
cell_485	L4/5 IT CTX
cell_1779	L4/5 IT CTX
cell_496	L4/5 IT CTX
cell_1786	L5 NP CTX
cell_5890	L4/5 IT CTX
cell_4798	L4/5 IT CTX
cell_5900	L4/5 IT CTX
cell_2055	L4/5 IT CTX
cell_1890	L4/5 IT CTX
cell_1723	L4/5 IT CTX
cell_4816	L4/5 IT CTX
cell_369	L4/5 IT CTX
cell_110	L4/5 IT CTX
cell_3712	L4/5 IT CTX
cell_5004	L4/5 IT CTX
cell_626	L4/5 IT CTX
cell_3722	L4/5 IT CTX
cell_144	L4/5 IT CTX
cell_676	L4/5 IT CTX
cell_471	L4/5 IT CTX
cell_446	L5 NP CTX
cell_1952	L4/5 IT CTX
cell_562	L4/5 IT CTX
cell_1985	L4/5 IT CTX
cell_1787	L5 NP CTX
cell_5887	L4/5 IT CTX
cell_3647	L4/5 IT CTX
cell_522	L4/5 IT CTX
cell_7047	L4/5 IT CTX
cell_6038	L4/5 IT CTX
cell_544	L4/5 IT CTX
cell_1997	L4/5 IT CTX
cell_2307	L5 IT CTX
cell_1965	L4/5 IT CTX
cell_4834	L4/5 IT CTX
cell_612	L4/5 IT CTX
cell_3655	L4/5 IT CTX
cell_3551	L4/5 IT CTX
cell_2087	L4/5 IT CTX
cell_118	L4/5 IT CTX
cell_4767	L4/5 IT CTX
cell_583	L4/5 IT CTX
cell_738	L4/5 IT CTX
cell_4714	L4/5 IT CTX
cell_2120	L4/5 IT CTX
cell_2000	L4/5 IT CTX
cell_418	L4/5 IT CTX
cell_1763	L4/5 IT CTX
cell_682	L4/5 IT CTX
cell_600	L4/5 IT CTX
cell_1995	L4/5 IT CTX
cell_5825	L4/5 IT CTX
cell_3563	L4/5 IT CTX
cell_1770	L4/5 IT CTX
cell_3815	L4/5 IT CTX
cell_5828	L4/5 IT CTX
cell_2067	L4/5 IT CTX
cell_472	L4/5 IT CTX
cell_3582	L4/5 IT CTX
cell_1943	L4/5 IT CTX
cell_142	L4/5 IT CTX
cell_435	L4/5 IT CTX
cell_1983	L4/5 IT CTX
cell_640	L4/5 IT CTX
cell_615	L4/5 IT CTX
cell_4781	Sst
cell_4992	L4/5 IT CTX
cell_1978	L4/5 IT CTX
cell_4732	L4/5 IT CTX
cell_4941	L4/5 IT CTX
cell_1960	L4/5 IT CTX
cell_506	L4/5 IT CTX
cell_710	L4/5 IT CTX
cell_633	L4/5 IT CTX
cell_2045	L5 IT CTX
cell_541	L4/5 IT CTX
cell_481	L4/5 IT CTX
cell_4776	L4/5 IT CTX
cell_667	L4/5 IT CTX
cell_4867	L4/5 IT CTX
cell_490	L4/5 IT CTX
cell_631	L4/5 IT CTX
cell_3562	L4/5 IT CTX
cell_610	L4/5 IT CTX
cell_3763	L4/5 IT CTX
cell_2053	L4/5 IT CTX
cell_1801	L4/5 IT CTX
cell_613	L4/5 IT CTX
cell_445	L5 NP CTX
cell_2193	L4/5 IT CTX
cell_2056	L4/5 IT CTX
cell_1824	L4/5 IT CTX
cell_5912	L4/5 IT CTX
cell_514	L4/5 IT CTX
cell_5842	L4/5 IT CTX
cell_2274	L4/5 IT CTX
cell_5995	L4/5 IT CTX
cell_4953	L4/5 IT CTX
cell_681	L4/5 IT CTX
cell_4778	L4/5 IT CTX
cell_495	L4/5 IT CTX
cell_4927	L4/5 IT CTX
cell_552	Sst
cell_453	L4/5 IT CTX
cell_4779	L4/5 IT CTX
cell_5003	L4/5 IT CTX
cell_1784	L4/5 IT CTX
cell_5921	L4/5 IT CTX
cell_7046	L4/5 IT CTX
cell_3798	L4/5 IT CTX
cell_6029	L4/5 IT CTX
cell_598	L4/5 IT CTX
cell_388	L4/5 IT CTX
cell_1989	L4/5 IT CTX
cell_3686	L4/5 IT CTX
cell_2094	L5 NP CTX
cell_451	L5 IT CTX
cell_593	L4/5 IT CTX
cell_3704	L5 IT CTX
cell_3646	L4/5 IT CTX
cell_4902	L4/5 IT CTX
cell_1728	L4/5 IT CTX
cell_5949	L4/5 IT CTX
cell_2043	L4/5 IT CTX
cell_669	L4/5 IT CTX
cell_745	L5 NP CTX
cell_1986	L4/5 IT CTX
cell_2069	L4/5 IT CTX
cell_526	L4/5 IT CTX
cell_659	L4/5 IT CTX
cell_7049	L5 IT CTX
cell_5014	L4/5 IT CTX
cell_1762	L4/5 IT CTX
cell_6265	L6 CT CTX
cell_2155	L4/5 IT CTX
cell_820	L5 IT CTX
cell_5017	L6 IT CTX
cell_6145	L6 IT CTX
cell_6144	L6 IT CTX
cell_5273	L2/3 IT CTX-1
cell_3588	L6 IT CTX
cell_6057	L5 IT CTX
cell_5087	L6 IT CTX
cell_5235	L6 IT CTX
cell_2387	L6 IT CTX
cell_5009	L4/5 IT CTX
cell_3980	L4/5 IT CTX
cell_2256	L6 IT CTX
cell_6276	L6 IT CTX
cell_2134	L5 IT CTX
cell_5049	L5 IT CTX
cell_5066	L6 CT CTX
cell_3811	L5 IT CTX
cell_7335	L6 IT CTX
cell_6269	L6 IT CTX
cell_5225	L6 IT CTX
cell_6277	L6 IT CTX
cell_2321	L5 IT CTX
cell_3953	L5 IT CTX
cell_3871	L6 IT CTX
cell_7652	L6 IT CTX
cell_6359	L5 IT CTX
cell_5254	L6 IT CTX
cell_6423	L6 IT CTX
cell_4964	L6 IT CTX
cell_2090	L5 IT CTX
cell_7072	L5 IT CTX
cell_5041	L5 NP CTX
cell_5229	L5 IT CTX
cell_810	L4/5 IT CTX
cell_3812	L5 NP CTX
cell_6215	L6b CTX
cell_6074	L6 IT CTX
cell_6115	L5 NP CTX
cell_7633	L6 IT CTX
cell_2234	L5 IT CTX
cell_2231	L6 CT CTX
cell_3701	L5 IT CTX
cell_5125	L6 IT CTX
cell_673	L5 NP CTX
cell_4079	L6 IT CTX
cell_6089	L6b CTX
cell_5517	L2/3 IT CTX-1
cell_5409	L5 NP CTX
cell_2190	L4/5 IT CTX
cell_4128	L6 IT CTX
cell_3813	L5 IT CTX
cell_6149	L5 IT CTX
cell_2405	L6 IT CTX
cell_1823	L4/5 IT CTX
cell_894	L6 IT CTX
cell_6152	L6 CT CTX
cell_2498	L6 IT CTX
cell_6447	L5 NP CTX
cell_5210	L6 IT CTX
cell_6335	L6 IT CTX
cell_5242	L6 IT CTX
cell_6052	L6 IT CTX
cell_6062	L5 IT CTX
cell_2501	L6 IT CTX
cell_5509	L6 IT CTX
cell_3850	L5 IT CTX
cell_5149	L5 IT CTX
cell_6243	L2/3 IT CTX-1
cell_4994	L5 IT CTX
cell_5052	L5 IT CTX
cell_3818	L5 IT CTX
cell_3709	Vip
cell_6121	L4/5 IT CTX
cell_7034	L4/5 IT CTX
cell_3983	L4/5 IT CTX
cell_3756	L6 IT CTX
cell_6194	L6 IT CTX
cell_6297	L5 IT CTX
cell_4924	L6 IT CTX
cell_7359	L6 IT CTX
cell_4116	L6 IT CTX
cell_3917	L6 CT CTX
cell_2239	L5 IT CTX
cell_7333	L6 IT CTX
cell_3861	L6 IT CTX
cell_720	L5 IT CTX
cell_956	L6 CT CTX
cell_7347	L6b CTX
cell_5474	L6 IT CTX
cell_4353	L5 IT CTX
cell_5883	L6 CT CTX
cell_3900	L6 IT CTX
cell_4114	L6 IT CTX
cell_5435	L5 NP CTX
cell_7369	L6 IT CTX
cell_5192	L6 IT CTX
cell_6114	L6 IT CTX
cell_4820	L5 IT CTX
cell_5207	L6 IT CTX
cell_5117	L6 IT CTX
cell_6173	L5 NP CTX
cell_5042	L6 IT CTX
cell_4272	L2/3 IT CTX-1
cell_4105	L5 IT CTX
cell_3884	L5 IT CTX
cell_3889	L6 IT CTX
cell_5008	L5 IT CTX
cell_3845	L6 IT CTX
cell_4905	L6 IT CTX
cell_6358	L6 IT CTX
cell_3939	L5 IT CTX
cell_2287	L5 IT CTX
cell_6192	L5 IT CTX
cell_6178	L6 IT CTX
cell_6203	L6 IT CTX
cell_6163	L5 IT CTX
cell_3879	L6 IT CTX
cell_4077	L6 IT CTX
cell_4000	L5 IT CTX
cell_2322	L6 IT CTX
cell_6281	L4/5 IT CTX
cell_786	L5 IT CTX
cell_3894	L6 IT CTX
cell_6123	L6 IT CTX
cell_5183	L5 IT CTX
cell_6155	L6 IT CTX
cell_5088	L5 IT CTX
cell_6061	L5 IT CTX
cell_6291	L5 IT CTX
cell_6095	L6 IT CTX
cell_6137	L6 IT CTX
cell_5022	L5 NP CTX
cell_3892	L5 IT CTX
cell_2151	L4/5 IT CTX
cell_4019	L6 CT CTX
cell_6093	L6 IT CTX
cell_5160	L6 IT CTX
cell_3855	L5 IT CTX
cell_7344	L6 CT CTX
cell_5116	L4/5 IT CTX
cell_5568	L6 IT CTX
cell_3846	L6 IT CTX
cell_5347	L6 CT CTX
cell_3938	L6 IT CTX
cell_5114	L6 IT CTX
cell_2192	L4/5 IT CTX
cell_2265	L5 NP CTX
cell_2271	L6 IT CTX
cell_3841	L6 IT CTX
cell_6016	L4/5 IT CTX
cell_864	L6b CTX
cell_6201	L6 IT CTX
cell_4420	L5 NP CTX
cell_5051	L5 IT CTX
cell_3852	L5 IT CTX
cell_6025	L6 IT CTX
cell_3837	L5 IT CTX
cell_3833	L5 NP CTX
cell_7354	L6 IT CTX
cell_7375	L5 IT CTX
cell_5209	L6 IT CTX
cell_3840	L4/5 IT CTX
cell_6112	L6 IT CTX
cell_3832	L4/5 IT CTX
cell_6278	L6 IT CTX
cell_3930	L4/5 IT CTX
cell_821	L6 IT CTX
cell_5162	L6 CT CTX
cell_2325	L6 CT CTX
cell_2400	L6 CT CTX
cell_2573	L6 CT CTX
cell_4008	L6 CT CTX
cell_4028	L6 CT CTX
cell_7381	L6 CT CTX
cell_2367	L6 CT CTX
cell_5188	L6 CT CTX
cell_6239	L6b CTX
cell_4112	L6 CT CTX
cell_4154	L6 IT CTX
cell_4090	L6 CT CTX
cell_3985	L6 CT CTX
cell_6417	L6 IT CTX
cell_2429	L6 CT CTX
cell_2583	L6 CT CTX
cell_6271	L6 CT CTX
cell_120	L5 PT CTX
cell_6292	L6 CT CTX
cell_2301	L6b CTX
cell_4169	L6b CTX
cell_2446	L6 CT CTX
cell_4130	L6 CT CTX
cell_898	L6 CT CTX
cell_5245	L6 CT CTX
cell_6316	L6 CT CTX
cell_2572	L6 CT CTX
cell_4097	L6 CT CTX
cell_911	L6 CT CTX
cell_3994	L6 CT CTX
cell_849	L6 CT CTX
cell_4106	L6 CT CTX
cell_5170	L6 CT CTX
cell_2346	L6 CT CTX
cell_4015	L6 CT CTX
cell_2401	L6 CT CTX
cell_7362	L6 CT CTX
cell_4091	L6 CT CTX
cell_6246	L6 CT CTX
cell_928	L6 CT CTX
cell_6319	L6 CT CTX
cell_4141	L6 CT CTX
cell_886	L6b CTX
cell_4145	L6 CT CTX
cell_7654	L6 CT CTX
cell_2194	L6 CT CTX
cell_5226	L6 CT CTX
cell_3984	L6b CTX
cell_6280	L6 CT CTX
cell_2576	L6 CT CTX
cell_6416	L6 CT CTX
cell_6341	L6 CT CTX
cell_2326	L6 CT CTX
cell_792	L6 CT CTX
cell_4175	L6 CT CTX
cell_5405	L6 CT CTX
cell_6414	L6 CT CTX
cell_4103	Vip
cell_5194	L6 CT CTX
cell_4195	L6b CTX
cell_798	L6b CTX
cell_6355	L6 CT CTX
cell_6329	L6 CT CTX
cell_6238	L6 CT CTX
cell_4026	L6 CT CTX
cell_991	L6 CT CTX
cell_2499	L6 CT CTX
cell_2412	L6b CTX
cell_5195	L6 CT CTX
cell_6360	L6 CT CTX
cell_2398	L6 CT CTX
cell_2416	L6 CT CTX
cell_2476	L6 CT CTX
cell_3977	L6 CT CTX
cell_7666	L6 CT CTX
cell_5180	L6 CT CTX
cell_6385	L6 CT CTX
cell_2449	L6 CT CTX
cell_981	L6 CT CTX
cell_4082	L6 CT CTX
cell_6285	L6 CT CTX
cell_6318	L6 CT CTX
cell_4004	L6 CT CTX
cell_6221	L6b CTX
cell_5344	L6 CT CTX
cell_2491	L6 CT CTX
cell_6284	L6b CTX
cell_5286	L6 CT CTX
cell_6169	L6 CT CTX
cell_2368	L6 CT CTX
cell_2585	L6 CT CTX
cell_5329	L6 CT CTX
cell_5283	L6 CT CTX
cell_4111	L6b CTX
cell_4174	L6 CT CTX
cell_7671	L6 CT CTX
cell_5330	L6 CT CTX
cell_825	L6 CT CTX
cell_7639	L6b CTX
cell_5339	L6 CT CTX
cell_5236	L6 CT CTX
cell_6336	L6 CT CTX
cell_2296	L6 CT CTX
cell_2396	L6 CT CTX
cell_3856	L6 CT CTX
cell_5173	L6 CT CTX
cell_2360	L6 CT CTX
cell_6295	L6 CT CTX
cell_4117	L6 CT CTX
cell_7642	L6 CT CTX
cell_905	L6 CT CTX
cell_2606	L6 CT CTX
cell_2214	L6 CT CTX
cell_2179	L6 CT CTX
cell_1010	L6 CT CTX
cell_2247	L6 CT CTX
cell_4030	L6 CT CTX
cell_4119	L6 CT CTX
cell_6298	L6 CT CTX
cell_5349	L6 CT CTX
cell_5193	L6 CT CTX
cell_3437	L6b CTX
cell_6391	L6 CT CTX
cell_6397	L6 CT CTX
cell_7669	L6 CT CTX
cell_5287	L6 CT CTX
cell_5342	L6 CT CTX
cell_5315	L6 CT CTX
cell_6235	L6 CT CTX
cell_6264	L6 CT CTX
cell_2610	L6 CT CTX
cell_3935	L6 CT CTX
cell_4073	L6 CT CTX
cell_4017	L6 CT CTX
cell_5337	L6 CT CTX
cell_883	L6b CTX
cell_7380	L6 CT CTX
cell_2361	L6 CT CTX
cell_5265	L6 CT CTX
cell_2459	L6 CT CTX
cell_2272	L6 CT CTX
cell_5167	L6 CT CTX
cell_2336	L6 CT CTX
cell_2374	L6 CT CTX
cell_5385	L6 CT CTX
cell_876	L6 CT CTX
cell_6421	L6 IT CTX
cell_5276	L6 CT CTX
cell_4190	L6 CT CTX
cell_5084	L6 CT CTX
cell_5322	L6b CTX
cell_6256	L6 CT CTX
cell_6272	L6 CT CTX
cell_2254	L6 CT CTX
cell_6334	L6 CT CTX
cell_6379	L6 CT CTX
cell_872	L6 CT CTX
cell_7378	L6 CT CTX
cell_7365	L6 CT CTX
cell_2341	L6 CT CTX
cell_6352	L6 IT CTX
cell_4161	L6 CT CTX
cell_5224	L6 CT CTX
cell_5154	L6 CT CTX
cell_823	L6 CT CTX
cell_6253	L6 CT CTX
cell_3921	L6 CT CTX
cell_4013	L6 CT CTX
cell_5291	L6 CT CTX
cell_2384	L6 CT CTX
cell_5100	L6 CT CTX
cell_2240	L6 CT CTX
cell_5220	L6 CT CTX
cell_2428	L6 CT CTX
cell_908	L6 CT CTX
cell_6395	L6 CT CTX
cell_6259	L6 CT CTX
cell_5253	L6 CT CTX
cell_900	L6 CT CTX
cell_7658	L6 CT CTX
cell_833	L6 CT CTX
cell_2438	L6 CT CTX
cell_3870	L6 CT CTX
cell_3962	L6 CT CTX
cell_7634	L6 CT CTX
cell_6363	L6 CT CTX
cell_5182	L6 CT CTX
cell_5211	L6 CT CTX
cell_6378	L6 CT CTX
cell_6348	L6b CTX
cell_2458	L6 CT CTX
cell_6404	L6 CT CTX
cell_7646	L6 CT CTX
cell_5141	L6 CT CTX
cell_760	L6 CT CTX
cell_6309	L6b CTX
cell_6311	L6 CT CTX
cell_771	L6 CT CTX
cell_4101	L6 CT CTX
cell_6424	L6 CT CTX
cell_2318	L6 CT CTX
cell_2456	L6 CT CTX
cell_6287	L6 CT CTX
cell_4043	L6 CT CTX
cell_2277	L6b CTX
cell_882	L6 CT CTX
cell_4034	L6 CT CTX
cell_7332	L6 CT CTX
cell_2362	L6 CT CTX
cell_865	L6b CTX
cell_5218	L6 CT CTX
cell_784	L6 CT CTX
cell_5372	L6 CT CTX
cell_2436	L6 CT CTX
cell_859	Vip
cell_3998	L6 CT CTX
cell_5191	L6 CT CTX
cell_4153	L6 CT CTX
cell_5377	L6 CT CTX
cell_6310	L6 CT CTX
cell_2496	L6 CT CTX
cell_2337	L6 CT CTX
cell_4158	L6 CT CTX
cell_6273	L6 CT CTX
cell_2266	L6 CT CTX
cell_780	L6 CT CTX
cell_2442	L6 CT CTX
cell_6374	L6 CT CTX
cell_6328	L6 CT CTX
cell_6343	L6 CT CTX
cell_6301	L6 CT CTX
cell_5174	L6 CT CTX
cell_878	L6 CT CTX
cell_6261	L6 CT CTX
cell_3920	L6 CT CTX
cell_2548	L6 CT CTX
cell_5298	L6 CT CTX
cell_6321	L6 CT CTX
cell_5179	L6 CT CTX
cell_5325	L6 CT CTX
cell_7660	L6 CT CTX
cell_5227	L6 CT CTX
cell_2335	L6 CT CTX
cell_5129	L6 CT CTX
cell_6425	L6 CT CTX
cell_6436	L6 CT CTX
cell_2184	L6 CT CTX
cell_6429	L6b CTX
cell_6386	L6 CT CTX
cell_5223	L6 CT CTX
cell_6304	L6 CT CTX
cell_6223	L6 CT CTX
cell_4059	L6 CT CTX
cell_2363	L6 CT CTX
cell_7364	L6 CT CTX
cell_2525	L6 CT CTX
cell_2393	L6 CT CTX
cell_6393	L6 CT CTX
cell_6407	L6 CT CTX
cell_923	L6 CT CTX
cell_4099	L6 CT CTX
cell_4229	L5 NP CTX
cell_862	L6 CT CTX
cell_2353	L6 CT CTX
cell_6293	L6 CT CTX
cell_6362	L6 CT CTX
cell_6208	L6 CT CTX
cell_4152	L6 CT CTX
cell_5266	L6 CT CTX
cell_835	L6 CT CTX
cell_5378	L6 CT CTX
cell_2248	L6 CT CTX
cell_5139	L6 CT CTX
cell_5241	L6 CT CTX
cell_2516	L6 CT CTX
cell_945	L6 CT CTX
cell_5158	L6 CT CTX
cell_4056	L6b CTX
cell_4149	L6 CT CTX
cell_3944	L6 CT CTX
cell_7377	L6 CT CTX
cell_2372	L6 CT CTX
cell_6296	L6 CT CTX
cell_6338	L6 CT CTX
cell_6387	L6 CT CTX
cell_5166	L6 CT CTX
cell_6333	L6 CT CTX
cell_5164	L6 CT CTX
cell_2376	L6 CT CTX
cell_5244	L6 CT CTX
cell_2298	L6 CT CTX
cell_5104	L6 CT CTX
cell_6320	L6 CT CTX
cell_2455	L6 CT CTX
cell_6236	L6 CT CTX
cell_2375	L6 CT CTX
cell_824	L6 CT CTX
cell_2543	L6 CT CTX
cell_5269	L6b CTX
cell_2324	L6 CT CTX
cell_6283	L6 CT CTX
cell_2574	L6 CT CTX
cell_7662	L6 CT CTX
cell_4038	L6 CT CTX
cell_5441	L6 CT CTX
cell_6156	L6b CTX
cell_5304	L6 CT CTX
cell_2223	L6 CT CTX
cell_7626	L6 CT CTX
cell_4159	L6b CTX
cell_2334	L6 CT CTX
cell_7635	L6 CT CTX
cell_5256	L6b CTX
cell_5202	L6 CT CTX
cell_5176	L6 CT CTX
cell_5197	L6 CT CTX
cell_3996	L6 CT CTX
cell_5243	L6 CT CTX
cell_6405	L6b CTX
cell_5305	L6b CTX
cell_2418	L6 CT CTX
cell_2492	L6 CT CTX
cell_4186	L6 CT CTX
cell_970	L6 CT CTX
cell_776	L6 CT CTX
cell_4113	L6 CT CTX
cell_4080	L6 CT CTX
cell_2484	L6 CT CTX
cell_891	L6 CT CTX
cell_4016	L6 CT CTX
cell_2566	L6b CTX
cell_990	L6b CTX
cell_2250	L6 CT CTX
cell_799	L6 CT CTX
cell_6357	L6b CTX
cell_840	L6 CT CTX
cell_998	L6 CT CTX
cell_2273	L6 CT CTX
cell_4005	L6 CT CTX
cell_5222	L6 CT CTX
cell_2267	L6 CT CTX
cell_2198	L5 NP CTX
cell_916	L6 CT CTX
cell_5367	L6 CT CTX
cell_5120	L6 CT CTX
cell_895	L6 CT CTX
cell_4184	L6 CT CTX
cell_2305	L6 CT CTX
cell_656	L4/5 IT CTX
cell_3905	L6b CTX
cell_7356	L6 CT CTX
cell_4058	L6 CT CTX
cell_4104	L6 CT CTX
cell_3971	L6 CT CTX
cell_3976	L6 CT CTX
cell_2424	L6 CT CTX
cell_7631	L6 IT CTX
cell_2454	L6 CT CTX
cell_6748	L6 CT CTX
cell_946	L6 CT CTX
cell_5299	L6 CT CTX
cell_6313	L6b CTX
cell_6373	L6 CT CTX
cell_2451	L6 CT CTX
cell_6401	L6 CT CTX
cell_3995	L6 CT CTX
cell_6432	L6 CT CTX
cell_2255	L6b CTX
cell_910	L6 CT CTX
cell_2434	L6 CT CTX
cell_5271	L6 CT CTX
cell_3189	L6b CTX
cell_6200	L6 CT CTX
cell_2188	L6 CT CTX
cell_2344	L6 CT CTX
cell_6361	L6 CT CTX
cell_6340	L6 CT CTX
cell_5309	L6 CT CTX
cell_2470	L6b CTX
cell_817	L6 CT CTX
cell_5172	L6 CT CTX
cell_5268	L6 CT CTX
cell_4052	L6b CTX
cell_6262	L6 CT CTX
cell_7661	L6 CT CTX
cell_6241	L6 CT CTX
cell_6312	L6 CT CTX
cell_6350	L6 CT CTX
cell_987	L6 CT CTX
cell_7623	L6 CT CTX
cell_3964	L6 CT CTX
cell_5240	L6 CT CTX
cell_6286	L6 CT CTX
cell_6349	L6 CT CTX
cell_3989	L6 CT CTX
cell_4230	L6b CTX
cell_6413	L6 CT CTX
cell_2440	L6 CT CTX
cell_2486	L6 CT CTX
cell_5251	L6b CTX
cell_2370	L6 CT CTX
cell_4044	L6 CT CTX
cell_834	L6 CT CTX
cell_2378	L6 CT CTX
cell_6186	L6 CT CTX
cell_2252	L6 CT CTX
cell_7360	L6b CTX
cell_896	L6 CT CTX
cell_5383	L6 CT CTX
cell_5247	L6 CT CTX
cell_2452	L6 CT CTX
cell_5138	L6 CT CTX
cell_7624	L6 CT CTX
cell_2475	L6 CT CTX
cell_6365	L6 CT CTX
cell_4118	L6 CT CTX
cell_5168	L6 CT CTX
cell_3912	L6 CT CTX
cell_2343	L6 CT CTX
cell_7676	L6 CT CTX
cell_2395	L6 CT CTX
cell_938	L6 CT CTX
cell_2281	L6 CT CTX
cell_4137	L6 CT CTX
cell_2391	L6 CT CTX
cell_3906	L6b CTX
cell_6370	L6 CT CTX
cell_5196	L6 IT CTX
cell_5295	L6 CT CTX
cell_6356	L6b CTX
cell_5390	L6 CT CTX
cell_6268	L6 CT CTX
cell_5313	L6 CT CTX
cell_869	L6 CT CTX
cell_2524	L6 CT CTX
cell_5332	L6 CT CTX
cell_2578	L6 CT CTX
cell_4040	L6 CT CTX
cell_808	L6 CT CTX
cell_4284	L6 IT CTX
cell_4356	Lamp5
cell_5475	L6 IT CTX
cell_2761	L6 IT CTX
cell_4362	L6 IT CTX
cell_4398	L4/5 IT CTX
cell_4349	L6 IT CTX
cell_4406	L6 IT CTX
cell_6507	L6 IT CTX
cell_5505	L6 IT CTX
cell_5965	L5 NP CTX
cell_2230	Vip
cell_4338	L6 IT CTX
cell_4400	L6 IT CTX
cell_5512	L6 IT CTX
cell_4404	L4/5 IT CTX
cell_4361	L6 IT CTX
cell_4399	L6 IT CTX
cell_4403	L4/5 IT CTX
cell_746	L6 IT CTX
cell_5492	L2/3 IT CTX-1
cell_4325	L6 IT CTX
cell_5536	L2/3 IT CTX-1
cell_4308	L5 NP CTX
cell_4328	L4/5 IT CTX
cell_5502	L6 IT CTX
cell_5486	L6 IT CTX
cell_2772	L6 IT CTX
cell_5495	L2/3 IT CTX-1
cell_4345	L6 IT CTX
cell_5465	L2/3 IT CTX-1
cell_5472	L2/3 IT CTX-1
cell_4366	L6 IT CTX
cell_2783	L6 IT CTX
cell_6502	L6 IT CTX
cell_4250	L6 IT CTX
cell_5543	L6 IT CTX
cell_4334	L5 IT CTX
cell_2785	L6 IT CTX
cell_4042	L5 NP CTX
cell_5520	L6 IT CTX
cell_6500	L6 IT CTX
cell_4321	L6 IT CTX
cell_2778	L6 IT CTX
cell_2781	L4/5 IT CTX
cell_4385	L6 IT CTX
cell_2793	L6 IT CTX
cell_4390	L2/3 IT CTX-1
cell_4384	L6 IT CTX
cell_4307	L5 IT CTX
cell_5489	L5 IT CTX
cell_2765	L4/5 IT CTX
cell_5482	L6 IT CTX
cell_5541	L2/3 IT CTX-1
cell_4401	L6 IT CTX
cell_5548	L6 IT CTX
cell_4336	L4/5 IT CTX
cell_4413	L6 IT CTX
cell_5515	L2/3 IT CTX-1
cell_4330	L4/5 IT CTX
cell_5468	L5 NP CTX
cell_4327	L6 IT CTX
cell_2677	L5 IT CTX
cell_5481	L2/3 IT CTX-1
cell_5557	L6 IT CTX
cell_4322	L6 IT CTX
cell_4342	L6 IT CTX
cell_7366	L5 NP CTX
